year,round,grid,qualifying_position,driver_standing_pos,driver_points_cum,driver_wins_cum,constructor_standing_pos,constructor_points_cum,constructor_wins_cum,country,positionOrder,points,laps,rank,statusId,podium,position_class,finish_pos_penalty
1976,16,13,,4.0,39.0,0.0,3.0,71.0,1.0,Japan,2,6.0,72,,11,1,1,2
1976,16,2,,1.0,69.0,6.0,2.0,74.0,6.0,Japan,3,4.0,72,,11,1,1,3
1976,16,20,,15.0,7.0,0.0,10.0,7.0,0.0,Japan,4,3.0,72,,11,0,2,4
1976,16,7,,5.0,31.0,1.0,1.0,83.0,6.0,Japan,5,2.0,72,,11,0,2,5
1976,16,16,,10.0,11.0,0.0,4.0,29.0,1.0,Japan,6,1.0,72,,11,0,2,6
1976,16,11,,8.0,20.0,0.0,6.0,20.0,0.0,Japan,7,0.0,72,,11,0,2,7
1976,16,22,,21.0,0.0,0.0,14.0,0.0,0.0,Japan,8,0.0,72,,11,0,2,8
1976,16,24,,27.0,0.0,0.0,10.0,7.0,0.0,Japan,9,0.0,70,,13,0,2,9
1976,16,15,,22.0,0.0,0.0,8.0,10.0,0.0,Japan,10,0.0,69,,14,0,2,10
1976,16,10,,34.0,0.0,0.0,18.0,0.0,0.0,Japan,11,0.0,66,,17,0,3,11
1976,16,5,,3.0,49.0,1.0,3.0,71.0,1.0,Japan,12,0.0,58,,25,0,3,12
1976,16,25,,41.0,0.0,0.0,15.0,0.0,0.0,Japan,13,0.0,49,,36,0,3,13
1976,16,14,,12.0,10.0,0.0,8.0,10.0,0.0,Japan,14,0.0,46,,68,0,3,14
1976,16,8,,19.0,1.0,0.0,7.0,19.0,1.0,Japan,15,0.0,38,,10,0,3,15
1976,16,18,,13.0,8.0,0.0,7.0,19.0,1.0,Japan,16,0.0,37,,10,0,3,16
1976,16,12,,9.0,19.0,0.0,2.0,74.0,6.0,Japan,17,0.0,35,,3,0,3,17
1976,16,4,,7.0,20.0,1.0,5.0,20.0,1.0,Japan,18,0.0,33,,5,0,3,18
1976,16,21,,43.0,0.0,0.0,3.0,71.0,1.0,Japan,19,0.0,27,,27,0,3,19
1976,16,19,,26.0,0.0,0.0,15.0,0.0,0.0,Japan,20,0.0,23,,6,0,3,20
1976,16,23,,17.0,3.0,0.0,11.0,3.0,0.0,Japan,21,0.0,9,,54,0,3,20
1976,16,6,,14.0,7.0,0.0,9.0,9.0,0.0,Japan,22,0.0,7,,54,0,3,20
1976,16,3,,2.0,68.0,5.0,1.0,83.0,6.0,Japan,23,0.0,2,,54,0,3,20
1976,16,17,,24.0,0.0,0.0,9.0,9.0,0.0,Japan,24,0.0,1,,54,0,3,20
1976,16,9,,11.0,10.0,1.0,7.0,19.0,1.0,Japan,25,0.0,0,,5,0,3,20
1976,16,0,,47.0,0.0,0.0,21.0,0.0,0.0,Japan,26,0.0,0,,81,0,3,20
1975,1,5,,1.0,9.0,1.0,1.0,9.0,1.0,Argentina,1,9.0,53,,1,1,0,1
1975,1,6,,2.0,6.0,0.0,2.0,6.0,0.0,Argentina,2,6.0,53,,1,1,1,2
1975,1,3,,3.0,4.0,0.0,3.0,4.0,0.0,Argentina,3,4.0,53,,1,1,1,3
1975,1,7,,4.0,3.0,0.0,4.0,3.0,0.0,Argentina,4,3.0,53,,1,0,2,4
1975,1,8,,5.0,2.0,0.0,5.0,2.0,0.0,Argentina,5,2.0,53,,1,0,2,5
1975,1,4,,6.0,1.0,0.0,4.0,3.0,0.0,Argentina,6,1.0,53,,1,0,2,6
1975,1,16,,7.0,0.0,0.0,6.0,0.0,0.0,Argentina,7,0.0,52,,11,0,2,7
1975,1,18,,8.0,0.0,0.0,7.0,0.0,0.0,Argentina,8,0.0,52,,11,0,2,8
1975,1,12,,9.0,0.0,0.0,8.0,0.0,0.0,Argentina,9,0.0,52,,11,0,2,9
1975,1,21,,10.0,0.0,0.0,9.0,0.0,0.0,Argentina,10,0.0,52,,11,0,2,10
1975,1,9,,11.0,0.0,0.0,5.0,2.0,0.0,Argentina,11,0.0,52,,11,0,3,11
1975,1,14,,12.0,0.0,0.0,10.0,0.0,0.0,Argentina,12,0.0,51,,7,0,3,12
1975,1,19,,13.0,0.0,0.0,9.0,0.0,0.0,Argentina,13,0.0,51,,12,0,3,13
1975,1,13,,14.0,0.0,0.0,1.0,9.0,1.0,Argentina,14,0.0,50,,13,0,3,14
1975,1,2,,15.0,0.0,0.0,3.0,4.0,0.0,Argentina,15,0.0,46,,5,0,3,15
1975,1,20,,16.0,0.0,0.0,11.0,0.0,0.0,Argentina,16,0.0,44,,62,0,3,16
1975,1,10,,17.0,0.0,0.0,12.0,0.0,0.0,Argentina,17,0.0,27,,7,0,3,17
1975,1,22,,18.0,0.0,0.0,13.0,0.0,0.0,Argentina,18,0.0,24,,5,0,3,18
1975,1,11,,19.0,0.0,0.0,7.0,0.0,0.0,Argentina,19,0.0,15,,5,0,3,19
1975,1,17,,20.0,0.0,0.0,11.0,0.0,0.0,Argentina,20,0.0,15,,6,0,3,20
1975,1,23,,21.0,0.0,0.0,14.0,0.0,0.0,Argentina,21,0.0,12,,3,0,3,20
1975,1,15,,,,,,,,Argentina,22,0.0,6,,2,0,3,20
1975,1,1,,22.0,0.0,0.0,10.0,0.0,0.0,Argentina,23,0.0,0,,7,0,3,20
1975,2,6,,2.0,9.0,1.0,2.0,13.0,1.0,Brazil,1,9.0,40,,1,1,0,1
1975,2,2,,1.0,15.0,1.0,1.0,15.0,1.0,Brazil,2,6.0,40,,1,1,1,2
1975,2,10,,6.0,4.0,0.0,1.0,15.0,1.0,Brazil,3,4.0,40,,1,1,1,3
1975,2,5,,4.0,6.0,0.0,4.0,6.0,0.0,Brazil,4,3.0,40,,1,0,2,4
1975,2,4,,7.0,3.0,0.0,4.0,6.0,0.0,Brazil,5,2.0,40,,1,0,2,5
1975,2,7,,3.0,7.0,0.0,3.0,7.0,0.0,Brazil,6,1.0,40,,1,0,2,6
1975,2,18,,9.0,0.0,0.0,6.0,0.0,0.0,Brazil,7,0.0,40,,1,0,2,7
1975,2,3,,5.0,4.0,0.0,2.0,13.0,1.0,Brazil,8,0.0,40,,1,0,2,8
1975,2,12,,11.0,0.0,0.0,8.0,0.0,0.0,Brazil,9,0.0,40,,1,0,2,9
1975,2,13,,14.0,0.0,0.0,11.0,0.0,0.0,Brazil,10,0.0,40,,1,0,2,10
1975,2,11,,15.0,0.0,0.0,12.0,0.0,0.0,Brazil,11,0.0,39,,11,0,3,11
1975,2,20,,13.0,0.0,0.0,10.0,0.0,0.0,Brazil,12,0.0,39,,11,0,3,12
1975,2,21,,19.0,0.0,0.0,14.0,0.0,0.0,Brazil,13,0.0,39,,11,0,3,13
1975,2,23,,18.0,0.0,0.0,10.0,0.0,0.0,Brazil,14,0.0,39,,11,0,3,14
1975,2,16,,20.0,0.0,0.0,8.0,0.0,0.0,Brazil,15,0.0,38,,12,0,3,15
1975,2,1,,22.0,0.0,0.0,13.0,0.0,0.0,Brazil,16,0.0,32,,69,0,3,16
1975,2,9,,8.0,2.0,0.0,5.0,2.0,0.0,Brazil,17,0.0,31,,22,0,3,17
1975,2,14,,17.0,0.0,0.0,13.0,0.0,0.0,Brazil,18,0.0,31,,3,0,3,18
1975,2,11,,21.0,0.0,0.0,12.0,0.0,0.0,Brazil,19,0.0,24,,69,0,3,19
1975,2,15,,10.0,0.0,0.0,7.0,0.0,0.0,Brazil,20,0.0,22,,64,0,3,20
1975,2,22,,23.0,0.0,0.0,15.0,0.0,0.0,Brazil,21,0.0,22,,10,0,3,20
1975,2,8,,16.0,0.0,0.0,5.0,2.0,0.0,Brazil,22,0.0,18,,44,0,3,20
1975,2,17,,12.0,0.0,0.0,9.0,0.0,0.0,Brazil,23,0.0,1,,5,0,3,20
1975,3,3,,4.0,9.0,1.0,3.0,11.0,1.0,South Africa,1,9.0,78,,1,1,0,1
1975,3,2,,3.0,10.0,0.0,1.0,19.0,1.0,South Africa,2,6.0,78,,1,1,1,2
1975,3,5,,6.0,6.0,0.0,3.0,11.0,1.0,South Africa,3,4.0,78,,1,1,1,3
1975,3,1,,2.0,12.0,1.0,1.0,19.0,1.0,South Africa,4,3.0,78,,1,0,2,4
1975,3,4,,9.0,5.0,0.0,4.0,8.0,0.0,South Africa,5,2.0,78,,1,0,2,5
1975,3,16,,8.0,5.0,0.0,2.0,16.0,1.0,South Africa,6,1.0,78,,1,0,2,6
1975,3,14,,11.0,0.0,0.0,8.0,0.0,0.0,South Africa,7,0.0,78,,1,0,2,7
1975,3,18,,10.0,0.0,0.0,6.0,0.0,0.0,South Africa,8,0.0,77,,11,0,2,8
1975,3,19,,14.0,0.0,0.0,10.0,0.0,0.0,South Africa,9,0.0,77,,11,0,2,9
1975,3,8,,17.0,0.0,0.0,9.0,0.0,0.0,South Africa,10,0.0,77,,11,0,2,10
1975,3,25,,20.0,0.0,0.0,9.0,0.0,0.0,South Africa,11,0.0,76,,12,0,3,11
1975,3,21,,13.0,0.0,0.0,9.0,0.0,0.0,South Africa,12,0.0,76,,12,0,3,12
1975,3,22,,22.0,0.0,0.0,9.0,0.0,0.0,South Africa,13,0.0,76,,12,0,3,13
1975,3,20,,23.0,0.0,0.0,2.0,16.0,1.0,South Africa,14,0.0,76,,12,0,3,14
1975,3,24,,24.0,0.0,0.0,16.0,0.0,0.0,South Africa,15,0.0,76,,12,0,3,15
1975,3,9,,7.0,6.0,0.0,4.0,8.0,0.0,South Africa,16,0.0,71,,37,0,3,16
1975,3,6,,12.0,0.0,0.0,7.0,0.0,0.0,South Africa,17,0.0,70,,7,0,3,17
1975,3,23,,19.0,0.0,0.0,14.0,0.0,0.0,South Africa,18,0.0,69,,62,0,3,18
1975,3,11,,1.0,15.0,1.0,2.0,16.0,1.0,South Africa,19,0.0,65,,62,0,3,19
1975,3,17,,28.0,0.0,0.0,3.0,11.0,1.0,South Africa,20,0.0,55,,3,0,3,20
1975,3,12,,5.0,7.0,0.0,5.0,7.0,0.0,South Africa,21,0.0,53,,69,0,3,20
1975,3,13,,26.0,0.0,0.0,10.0,0.0,0.0,South Africa,22,0.0,37,,25,0,3,20
1975,3,26,,29.0,0.0,0.0,11.0,0.0,0.0,South Africa,23,0.0,23,,69,0,3,20
1975,3,15,,25.0,0.0,0.0,14.0,0.0,0.0,South Africa,24,0.0,22,,5,0,3,20
1975,3,10,,18.0,0.0,0.0,13.0,0.0,0.0,South Africa,25,0.0,19,,8,0,3,20
1975,3,7,,15.0,0.0,0.0,11.0,0.0,0.0,South Africa,26,0.0,16,,21,0,3,20
1975,3,0,,21.0,0.0,0.0,15.0,0.0,0.0,South Africa,27,0.0,0,,81,0,3,20
1975,3,0,,16.0,0.0,0.0,12.0,0.0,0.0,South Africa,28,0.0,0,,81,0,3,20
1975,4,11,,4.0,9.5,1.0,2.0,20.5,2.0,Spain,1,4.5,29,,1,1,0,1
1975,4,16,,10.0,3.0,0.0,6.0,3.0,0.0,Spain,2,3.0,29,,1,1,1,2
1975,4,15,,3.0,12.0,0.0,1.0,21.0,1.0,Spain,3,2.0,28,,11,1,1,3
1975,4,10,,11.0,1.5,0.0,7.0,1.5,0.0,Spain,4,1.5,28,,11,0,2,4
1975,4,5,,12.0,1.0,0.0,8.0,1.0,0.0,Spain,5,1.0,28,,11,0,2,5
1975,4,24,,13.0,0.5,0.0,8.0,1.0,0.0,Spain,6,0.5,27,,12,0,2,6
1975,4,18,,17.0,0.0,0.0,10.0,0.0,0.0,Spain,7,0.0,27,,12,0,2,7
1975,4,6,,18.0,0.0,0.0,13.0,0.0,0.0,Spain,8,0.0,26,,13,0,2,8
1975,4,2,,8.0,6.0,0.0,4.0,8.0,0.0,Spain,9,0.0,25,,62,0,2,9
1975,4,9,,15.0,0.0,0.0,14.0,0.0,0.0,Spain,10,0.0,25,,3,0,2,10
1975,4,14,,2.0,12.0,1.0,1.0,21.0,1.0,Spain,11,0.0,25,,3,0,3,11
1975,4,8,,19.0,0.0,0.0,7.0,1.5,0.0,Spain,12,0.0,23,,3,0,3,12
1975,4,12,,21.0,0.0,0.0,6.0,3.0,0.0,Spain,13,0.0,23,,22,0,3,13
1975,4,19,,28.0,0.0,0.0,17.0,0.0,0.0,Spain,14,0.0,20,,7,0,3,14
1975,4,22,,29.0,0.0,0.0,14.0,0.0,0.0,Spain,15,0.0,18,,62,0,3,15
1975,4,4,,16.0,0.0,0.0,11.0,0.0,0.0,Spain,16,0.0,16,,22,0,3,16
1975,4,23,,27.0,0.0,0.0,16.0,0.0,0.0,Spain,17,0.0,7,,69,0,3,17
1975,4,3,,6.0,7.0,0.0,5.0,7.0,0.0,Spain,18,0.0,6,,3,0,3,18
1975,4,13,,5.0,9.0,1.0,3.0,11.0,1.0,Spain,19,0.0,3,,5,0,3,19
1975,4,17,,14.0,0.0,0.0,9.0,0.0,0.0,Spain,20,0.0,3,,3,0,3,20
1975,4,20,,33.0,0.0,0.0,5.0,7.0,0.0,Spain,21,0.0,3,,3,0,3,20
1975,4,7,,7.0,6.0,0.0,3.0,11.0,1.0,Spain,22,0.0,1,,3,0,3,20
1975,4,21,,24.0,0.0,0.0,15.0,0.0,0.0,Spain,23,0.0,1,,54,0,3,20
1975,4,25,,30.0,0.0,0.0,10.0,0.0,0.0,Spain,24,0.0,1,,54,0,3,20
1975,4,1,,9.0,5.0,0.0,4.0,8.0,0.0,Spain,25,0.0,0,,3,0,3,20
1975,4,26,,1.0,15.0,1.0,2.0,20.5,2.0,Spain,26,0.0,0,,54,0,3,20
1975,5,1,,3.0,14.0,1.0,3.0,17.0,1.0,Monaco,1,9.0,75,,1,1,0,1
1975,5,9,,1.0,21.0,1.0,1.0,26.5,2.0,Monaco,2,6.0,75,,1,1,1,2
1975,5,8,,2.0,16.0,1.0,2.0,25.0,1.0,Monaco,3,4.0,75,,1,1,1,3
1975,5,4,,11.0,3.0,0.0,6.0,6.0,0.0,Monaco,4,3.0,75,,1,0,2,4
1975,5,12,,7.0,8.0,0.0,4.0,13.0,1.0,Monaco,5,2.0,75,,1,0,2,5
1975,5,15,,5.0,10.5,1.0,1.0,26.5,2.0,Monaco,6,1.0,75,,1,0,2,6
1975,5,7,,6.0,9.0,1.0,4.0,13.0,1.0,Monaco,7,0.0,74,,11,0,2,7
1975,5,14,,10.0,3.0,0.0,6.0,6.0,0.0,Monaco,8,0.0,74,,11,0,2,8
1975,5,10,,4.0,12.0,0.0,2.0,25.0,1.0,Monaco,9,0.0,73,,12,0,2,9
1975,5,16,,15.0,0.0,0.0,9.0,0.0,0.0,Monaco,10,0.0,66,,3,0,2,10
1975,5,11,,8.0,7.0,0.0,5.0,7.0,0.0,Monaco,11,0.0,63,,3,0,3,11
1975,5,18,,28.0,0.0,0.0,5.0,7.0,0.0,Monaco,12,0.0,61,,36,0,3,12
1975,5,5,,13.0,1.0,0.0,8.0,1.0,0.0,Monaco,13,0.0,48,,3,0,3,13
1975,5,2,,20.0,0.0,0.0,7.0,1.5,0.0,Monaco,14,0.0,39,,3,0,3,14
1975,5,17,,9.0,6.0,0.0,3.0,17.0,1.0,Monaco,15,0.0,36,,3,0,3,15
1975,5,6,,19.0,0.0,0.0,13.0,0.0,0.0,Monaco,16,0.0,36,,20,0,3,16
1975,5,13,,17.0,0.0,0.0,11.0,0.0,0.0,Monaco,17,0.0,9,,44,0,3,17
1975,5,3,,12.0,1.5,0.0,7.0,1.5,0.0,Monaco,18,0.0,0,,3,0,3,18
1975,5,0,,22.0,0.0,0.0,10.0,0.0,0.0,Monaco,19,0.0,0,,81,0,3,19
1975,5,0,,31.0,0.0,0.0,10.0,0.0,0.0,Monaco,20,0.0,0,,81,0,3,20
1975,5,0,,21.0,0.0,0.0,12.0,0.0,0.0,Monaco,21,0.0,0,,81,0,3,20
1975,5,0,,27.0,0.0,0.0,16.0,0.0,0.0,Monaco,22,0.0,0,,81,0,3,20
1975,5,0,,29.0,0.0,0.0,17.0,0.0,0.0,Monaco,23,0.0,0,,81,0,3,20
1975,5,0,,34.0,0.0,0.0,5.0,7.0,0.0,Monaco,24,0.0,0,,81,0,3,20
1975,5,0,,14.0,0.5,0.0,8.0,1.0,0.0,Monaco,25,0.0,0,,81,0,3,20
1975,5,0,,24.0,0.0,0.0,15.0,0.0,0.0,Monaco,26,0.0,0,,81,0,3,20
1975,6,1,,1.0,23.0,2.0,3.0,26.0,2.0,Belgium,1,9.0,70,,1,1,0,1
1975,6,9,,5.0,15.0,1.0,4.0,19.0,1.0,Belgium,2,6.0,70,,1,1,1,2
1975,6,6,,4.0,16.0,0.0,1.0,29.0,1.0,Belgium,3,4.0,70,,1,1,1,3
1975,6,12,,6.0,11.0,0.0,4.0,19.0,1.0,Belgium,4,3.0,70,,1,0,2,4
1975,6,4,,8.0,8.0,0.0,3.0,26.0,2.0,Belgium,5,2.0,70,,1,0,2,5
1975,6,5,,14.0,1.0,0.0,7.0,2.5,0.0,Belgium,6,1.0,70,,1,0,2,6
1975,6,8,,2.0,21.0,1.0,2.0,26.5,2.0,Belgium,7,0.0,69,,11,0,2,7
1975,6,2,,3.0,16.0,1.0,1.0,29.0,1.0,Belgium,8,0.0,69,,11,0,2,8
1975,6,20,,21.0,0.0,0.0,14.0,0.0,0.0,Belgium,9,0.0,68,,12,0,2,9
1975,6,18,,20.0,0.0,0.0,13.0,0.0,0.0,Belgium,10,0.0,68,,12,0,2,10
1975,6,21,,16.0,0.0,0.0,9.0,0.0,0.0,Belgium,11,0.0,67,,13,0,3,11
1975,6,24,,25.0,0.0,0.0,16.0,0.0,0.0,Belgium,12,0.0,67,,13,0,3,12
1975,6,22,,29.0,0.0,0.0,12.0,0.0,0.0,Belgium,13,0.0,57,,22,0,3,13
1975,6,3,,13.0,1.0,0.0,8.0,1.0,0.0,Belgium,14,0.0,54,,23,0,3,14
1975,6,16,,10.0,3.0,0.0,6.0,6.0,0.0,Belgium,15,0.0,52,,23,0,3,15
1975,6,14,,11.0,3.0,0.0,6.0,6.0,0.0,Belgium,16,0.0,36,,23,0,3,16
1975,6,23,,23.0,0.0,0.0,10.0,0.0,0.0,Belgium,17,0.0,18,,6,0,3,17
1975,6,17,,15.0,0.5,0.0,8.0,1.0,0.0,Belgium,18,0.0,18,,5,0,3,18
1975,6,7,,19.0,0.0,0.0,12.0,0.0,0.0,Belgium,19,0.0,17,,5,0,3,19
1975,6,11,,9.0,7.0,0.0,5.0,7.0,0.0,Belgium,20,0.0,15,,7,0,3,20
1975,6,10,,12.0,1.5,0.0,7.0,2.5,0.0,Belgium,21,0.0,13,,20,0,3,20
1975,6,19,,31.0,0.0,0.0,10.0,0.0,0.0,Belgium,22,0.0,2,,8,0,3,20
1975,6,13,,28.0,0.0,0.0,5.0,7.0,0.0,Belgium,23,0.0,1,,3,0,3,20
1975,6,15,,7.0,10.5,1.0,2.0,26.5,2.0,Belgium,24,0.0,0,,3,0,3,20
1975,7,5,,1.0,32.0,3.0,1.0,35.0,3.0,Sweden,1,9.0,80,,1,1,0,1
1975,7,4,,2.0,22.0,0.0,2.0,33.0,1.0,Sweden,2,6.0,80,,1,1,1,2
1975,7,12,,6.0,12.0,0.0,1.0,35.0,3.0,Sweden,3,4.0,80,,1,1,1,3
1975,7,15,,11.0,3.0,0.0,7.0,3.0,0.0,Sweden,4,3.0,80,,1,0,2,4
1975,7,16,,13.0,2.0,0.0,9.0,2.0,0.0,Sweden,5,2.0,80,,1,0,2,5
1975,7,17,,16.0,1.0,0.0,11.0,1.0,0.0,Sweden,6,1.0,79,,11,0,2,6
1975,7,8,,5.0,15.0,1.0,4.0,19.0,1.0,Sweden,7,0.0,79,,11,0,2,7
1975,7,11,,3.0,21.0,1.0,3.0,26.5,2.0,Sweden,8,0.0,79,,11,0,2,8
1975,7,9,,12.0,3.0,0.0,6.0,6.0,0.0,Sweden,9,0.0,79,,11,0,2,9
1975,7,21,,23.0,0.0,0.0,5.0,7.0,0.0,Sweden,10,0.0,78,,60,0,2,10
1975,7,19,,24.0,0.0,0.0,5.0,7.0,0.0,Sweden,11,0.0,78,,12,0,3,11
1975,7,2,,7.0,11.0,0.0,4.0,19.0,1.0,Sweden,12,0.0,78,,12,0,3,12
1975,7,23,,21.0,0.0,0.0,14.0,0.0,0.0,Sweden,13,0.0,78,,12,0,3,13
1975,7,22,,30.0,0.0,0.0,12.0,0.0,0.0,Sweden,14,0.0,78,,12,0,3,14
1975,7,18,,10.0,3.0,0.0,6.0,6.0,0.0,Sweden,15,0.0,77,,13,0,3,15
1975,7,10,,20.0,0.0,0.0,13.0,0.0,0.0,Sweden,16,0.0,77,,13,0,3,16
1975,7,25,,27.0,0.0,0.0,16.0,0.0,0.0,Sweden,17,0.0,74,,16,0,3,17
1975,7,7,,17.0,1.0,0.0,8.0,2.5,0.0,Sweden,18,0.0,53,,20,0,3,18
1975,7,20,,35.0,0.0,0.0,12.0,0.0,0.0,Sweden,19,0.0,49,,27,0,3,19
1975,7,26,,36.0,0.0,0.0,11.0,1.0,0.0,Sweden,20,0.0,47,,7,0,3,20
1975,7,6,,4.0,16.0,1.0,2.0,33.0,1.0,Sweden,21,0.0,41,,20,0,3,20
1975,7,3,,14.0,1.5,0.0,8.0,2.5,0.0,Sweden,22,0.0,38,,5,0,3,20
1975,7,1,,15.0,1.0,0.0,10.0,1.0,0.0,Sweden,23,0.0,36,,7,0,3,20
1975,7,14,,8.0,10.5,1.0,3.0,26.5,2.0,Sweden,24,0.0,34,,25,0,3,20
1975,7,13,,9.0,7.0,0.0,5.0,7.0,0.0,Sweden,25,0.0,21,,23,0,3,20
1975,7,24,,18.0,0.5,0.0,10.0,1.0,0.0,Sweden,26,0.0,10,,69,0,3,20
1975,8,3,,5.0,16.0,1.0,5.0,16.0,1.0,Netherlands,1,9.0,75,,1,1,0,1
1975,8,1,,1.0,38.0,3.0,1.0,41.0,3.0,Netherlands,2,6.0,75,,1,1,1,2
1975,8,2,,6.0,16.0,0.0,1.0,41.0,3.0,Netherlands,3,4.0,75,,1,1,1,3
1975,8,5,,2.0,25.0,0.0,2.0,36.0,1.0,Netherlands,4,3.0,74,,11,0,2,4
1975,8,9,,4.0,18.0,1.0,2.0,36.0,1.0,Netherlands,5,2.0,74,,11,0,2,5
1975,8,12,,14.0,2.0,0.0,7.0,3.5,0.0,Netherlands,6,1.0,74,,11,0,2,6
1975,8,7,,17.0,1.0,0.0,11.0,1.0,0.0,Netherlands,7,0.0,74,,11,0,2,7
1975,8,18,,13.0,2.0,0.0,9.0,2.0,0.0,Netherlands,8,0.0,74,,11,0,2,8
1975,8,13,,8.0,11.0,0.0,4.0,19.0,1.0,Netherlands,9,0.0,73,,12,0,2,9
1975,8,22,,24.0,0.0,0.0,16.0,0.0,0.0,Netherlands,10,0.0,71,,14,0,2,10
1975,8,24,,25.0,0.0,0.0,17.0,0.0,0.0,Netherlands,11,0.0,71,,14,0,3,11
1975,8,19,,29.0,0.0,0.0,12.0,0.0,0.0,Netherlands,12,0.0,70,,15,0,3,12
1975,8,17,,26.0,0.0,0.0,11.0,1.0,0.0,Netherlands,13,0.0,70,,15,0,3,13
1975,8,23,,18.0,0.5,0.0,10.0,1.0,0.0,Netherlands,14,0.0,70,,15,0,3,14
1975,8,16,,12.0,3.0,0.0,6.0,6.0,0.0,Netherlands,15,0.0,69,,60,0,3,15
1975,8,4,,7.0,15.0,1.0,4.0,19.0,1.0,Netherlands,16,0.0,67,,5,0,3,16
1975,8,15,,27.0,0.0,0.0,12.0,0.0,0.0,Netherlands,17,0.0,64,,5,0,3,17
1975,8,8,,9.0,10.5,1.0,3.0,26.5,2.0,Netherlands,18,0.0,61,,3,0,3,18
1975,8,10,,15.0,1.5,0.0,7.0,3.5,0.0,Netherlands,19,0.0,44,,27,0,3,19
1975,8,14,,20.0,0.0,0.0,13.0,0.0,0.0,Netherlands,20,0.0,43,,76,0,3,20
1975,8,6,,3.0,21.0,1.0,3.0,26.5,2.0,Netherlands,21,0.0,40,,5,0,3,20
1975,8,20,,21.0,0.0,0.0,14.0,0.0,0.0,Netherlands,22,0.0,23,,24,0,3,20
1975,8,21,,10.0,3.0,0.0,6.0,6.0,0.0,Netherlands,23,0.0,6,,5,0,3,20
1975,8,11,,16.0,1.0,0.0,10.0,1.0,0.0,Netherlands,24,0.0,0,,22,0,3,20
1975,8,0,,38.0,0.0,0.0,18.0,0.0,0.0,Netherlands,25,0.0,0,,54,0,3,20
1975,9,1,,1.0,47.0,4.0,1.0,50.0,4.0,France,1,9.0,54,,1,1,0,1
1975,9,3,,4.0,22.0,1.0,4.0,22.0,1.0,France,2,6.0,54,,1,1,1,2
1975,9,7,,8.0,14.5,1.0,3.0,30.5,2.0,France,3,4.0,54,,1,1,1,3
1975,9,10,,3.0,24.0,1.0,3.0,30.5,2.0,France,4,3.0,54,,1,0,2,4
1975,9,15,,10.0,5.0,0.0,7.0,5.0,0.0,France,5,2.0,54,,1,0,2,5
1975,9,13,,9.0,12.0,0.0,5.0,20.0,1.0,France,6,1.0,54,,1,0,2,6
1975,9,12,,17.0,1.0,0.0,11.0,1.0,0.0,France,7,0.0,54,,1,0,2,7
1975,9,4,,15.0,1.5,0.0,8.0,3.5,0.0,France,8,0.0,54,,1,0,2,8
1975,9,2,,7.0,15.0,1.0,5.0,20.0,1.0,France,9,0.0,54,,1,0,2,9
1975,9,17,,12.0,3.0,0.0,6.0,6.0,0.0,France,10,0.0,54,,1,0,2,10
1975,9,16,,25.0,0.0,0.0,12.0,0.0,0.0,France,11,0.0,54,,1,0,3,11
1975,9,21,,30.0,0.0,0.0,5.0,20.0,1.0,France,12,0.0,54,,1,0,3,12
1975,9,14,,20.0,0.0,0.0,13.0,0.0,0.0,France,13,0.0,53,,11,0,3,13
1975,9,11,,2.0,25.0,0.0,2.0,36.0,1.0,France,14,0.0,53,,11,0,3,14
1975,9,22,,23.0,0.0,0.0,16.0,0.0,0.0,France,15,0.0,53,,11,0,3,15
1975,9,20,,27.0,0.0,0.0,11.0,1.0,0.0,France,16,0.0,53,,11,0,3,16
1975,9,25,,21.0,0.0,0.0,14.0,0.0,0.0,France,17,0.0,52,,12,0,3,17
1975,9,26,,18.0,0.5,0.0,10.0,1.0,0.0,France,18,0.0,50,,14,0,3,18
1975,9,5,,5.0,18.0,1.0,2.0,36.0,1.0,France,19,0.0,26,,7,0,3,19
1975,9,19,,11.0,3.0,0.0,6.0,6.0,0.0,France,20,0.0,17,,23,0,3,20
1975,9,23,,26.0,0.0,0.0,17.0,0.0,0.0,France,21,0.0,14,,5,0,3,20
1975,9,8,,16.0,1.0,0.0,10.0,1.0,0.0,France,22,0.0,6,,83,0,3,20
1975,9,9,,6.0,16.0,0.0,1.0,50.0,4.0,France,23,0.0,6,,5,0,3,20
1975,9,18,,13.0,2.0,0.0,9.0,2.0,0.0,France,24,0.0,6,,7,0,3,20
1975,9,6,,14.0,2.0,0.0,8.0,3.5,0.0,France,25,0.0,2,,7,0,3,20
1975,9,24,,34.0,0.0,0.0,12.0,0.0,0.0,France,26,0.0,0,,54,0,3,20
1975,10,7,,2.0,33.0,2.0,3.0,39.5,3.0,UK,1,9.0,56,,1,1,0,1
1975,10,2,,5.0,24.0,1.0,2.0,42.0,1.0,UK,2,6.0,55,,3,1,1,2
1975,10,6,,6.0,19.0,1.0,5.0,24.0,1.0,UK,3,4.0,55,,3,1,1,3
1975,10,9,,3.0,25.0,1.0,4.0,25.0,1.0,UK,4,3.0,55,,3,0,2,4
1975,10,15,,11.0,4.0,0.0,9.0,3.0,0.0,UK,5,2.0,55,,3,0,2,5
1975,10,5,,14.0,2.0,0.0,9.0,3.0,0.0,UK,6,1.0,55,,11,0,2,6
1975,10,10,,8.0,14.5,1.0,3.0,39.5,3.0,UK,7,0.0,55,,3,0,2,7
