year,round,grid,qualifying_position,driver_standing_pos,driver_points_cum,driver_wins_cum,constructor_standing_pos,constructor_points_cum,constructor_wins_cum,country,podium,position_class,finish_pos_penalty,country_encoded,position_class_encoded
2021,6,18,18.0,19.0,0.0,0.0,9.0,0.0,0.0,Azerbaijan,0,3,14,3,3
2021,6,2,2.0,2.0,101.0,3.0,2.0,148.0,3.0,Azerbaijan,0,3,15,3,3
2021,6,16,16.0,20.0,0.0,0.0,10.0,0.0,0.0,Azerbaijan,0,3,16,3,3
2021,6,15,15.0,18.0,0.0,0.0,10.0,0.0,0.0,Azerbaijan,0,3,17,3,3
2021,6,3,3.0,1.0,105.0,2.0,1.0,174.0,3.0,Azerbaijan,0,3,18,3,3
2021,6,19,19.0,13.0,9.0,0.0,6.0,37.0,0.0,Azerbaijan,0,3,19,3,3
2021,6,12,12.0,12.0,12.0,0.0,7.0,25.0,0.0,Azerbaijan,0,3,20,3,3
2021,7,1,1.0,1.0,131.0,3.0,1.0,215.0,4.0,France,1,0,1,9,0
2021,7,2,2.0,2.0,119.0,3.0,2.0,178.0,3.0,France,1,1,2,9,1
2021,7,4,4.0,3.0,84.0,1.0,1.0,215.0,4.0,France,1,1,3,9,1
2021,7,3,3.0,5.0,59.0,0.0,2.0,178.0,3.0,France,0,2,4,9,2
2021,7,8,8.0,4.0,76.0,0.0,3.0,110.0,0.0,France,0,2,5,9,2
2021,7,10,10.0,9.0,34.0,0.0,3.0,110.0,0.0,France,0,2,6,9,2
2021,7,6,6.0,8.0,37.0,0.0,5.0,45.0,0.0,France,0,2,7,9,2
2021,7,9,9.0,11.0,17.0,0.0,7.0,29.0,0.0,France,0,2,8,9,2
2021,7,12,12.0,10.0,30.0,0.0,6.0,40.0,0.0,France,0,2,9,9,2
2021,7,19,19.0,13.0,10.0,0.0,6.0,40.0,0.0,France,0,2,10,9,2
2021,7,5,5.0,7.0,42.0,0.0,4.0,94.0,0.0,France,0,3,11,9,3
2021,7,14,14.0,17.0,0.0,0.0,9.0,0.0,0.0,France,0,3,12,9,3
2021,7,0,20.0,14.0,8.0,0.0,5.0,45.0,0.0,France,0,3,13,9,3
2021,7,11,11.0,12.0,12.0,0.0,7.0,29.0,0.0,France,0,3,14,9,3
2021,7,13,13.0,16.0,1.0,0.0,8.0,2.0,0.0,France,0,3,15,9,3
2021,7,7,7.0,6.0,52.0,0.0,4.0,94.0,0.0,France,0,3,16,9,3
2021,7,17,17.0,15.0,1.0,0.0,8.0,2.0,0.0,France,0,3,17,9,3
2021,7,16,16.0,20.0,0.0,0.0,9.0,0.0,0.0,France,0,3,18,9,3
2021,7,15,15.0,18.0,0.0,0.0,10.0,0.0,0.0,France,0,3,19,9,3
2021,7,18,18.0,19.0,0.0,0.0,10.0,0.0,0.0,France,0,3,20,9,3
2021,8,1,1.0,1.0,156.0,4.0,1.0,252.0,5.0,Austria,1,0,1,2,0
2021,8,2,3.0,2.0,138.0,3.0,2.0,212.0,3.0,Austria,1,1,2,2,1
2021,8,5,2.0,5.0,74.0,0.0,2.0,212.0,3.0,Austria,1,1,3,2,1
2021,8,4,5.0,3.0,96.0,1.0,1.0,252.0,5.0,Austria,0,2,4,2,2
2021,8,3,4.0,4.0,86.0,0.0,3.0,120.0,0.0,Austria,0,2,5,2,2
2021,8,12,12.0,7.0,50.0,0.0,4.0,108.0,0.0,Austria,0,2,6,2,2
2021,8,7,7.0,6.0,58.0,0.0,4.0,108.0,0.0,Austria,0,2,7,2,2
2021,8,9,10.0,12.0,14.0,0.0,6.0,44.0,0.0,Austria,0,2,8,2,2
2021,8,8,9.0,11.0,19.0,0.0,7.0,31.0,0.0,Austria,0,2,9,2,2
2021,8,11,8.0,14.0,9.0,0.0,5.0,46.0,0.0,Austria,0,2,10,2,2
2021,8,18,18.0,15.0,1.0,0.0,8.0,2.0,0.0,Austria,0,3,11,2,3
2021,8,14,14.0,10.0,30.0,0.0,6.0,44.0,0.0,Austria,0,3,12,2,3
2021,8,13,13.0,9.0,34.0,0.0,3.0,120.0,0.0,Austria,0,3,13,2,3
2021,8,17,17.0,13.0,12.0,0.0,7.0,31.0,0.0,Austria,0,3,14,2,3
2021,8,15,15.0,16.0,1.0,0.0,8.0,2.0,0.0,Austria,0,3,15,2,3
2021,8,19,19.0,18.0,0.0,0.0,10.0,0.0,0.0,Austria,0,3,16,2,3
2021,8,16,16.0,20.0,0.0,0.0,9.0,0.0,0.0,Austria,0,3,17,2,3
2021,8,20,20.0,19.0,0.0,0.0,10.0,0.0,0.0,Austria,0,3,18,2,3
2021,8,10,11.0,17.0,0.0,0.0,9.0,0.0,0.0,Austria,0,3,19,2,3
2021,8,6,6.0,8.0,37.0,0.0,5.0,46.0,0.0,Austria,0,3,20,2,3
2021,9,1,1.0,1.0,182.0,5.0,1.0,286.0,6.0,Austria,1,0,1,2,0
2021,9,5,5.0,5.0,92.0,0.0,2.0,242.0,3.0,Austria,1,1,2,2,1
2021,9,2,2.0,4.0,101.0,0.0,3.0,141.0,0.0,Austria,1,1,3,2,1
2021,9,4,4.0,2.0,150.0,3.0,2.0,242.0,3.0,Austria,0,2,4,2,2
2021,9,10,11.0,7.0,60.0,0.0,4.0,122.0,0.0,Austria,0,2,5,2,2
2021,9,3,3.0,3.0,104.0,1.0,1.0,286.0,6.0,Austria,0,2,6,2,2
2021,9,13,13.0,8.0,40.0,0.0,3.0,141.0,0.0,Austria,0,2,7,2,2
2021,9,12,12.0,6.0,62.0,0.0,4.0,122.0,0.0,Austria,0,2,8,2,2
2021,9,6,6.0,9.0,39.0,0.0,5.0,48.0,0.0,Austria,0,2,9,2,2
2021,9,14,14.0,11.0,20.0,0.0,7.0,32.0,0.0,Austria,0,2,10,2,2
2021,9,8,9.0,17.0,0.0,0.0,9.0,0.0,0.0,Austria,0,3,11,2,3
2021,9,7,7.0,14.0,9.0,0.0,5.0,48.0,0.0,Austria,0,3,12,2,3
2021,9,9,10.0,12.0,14.0,0.0,6.0,44.0,0.0,Austria,0,3,13,2,3
2021,9,15,15.0,16.0,1.0,0.0,8.0,2.0,0.0,Austria,0,3,14,2,3
2021,9,16,16.0,15.0,1.0,0.0,8.0,2.0,0.0,Austria,0,3,15,2,3
2021,9,18,18.0,20.0,0.0,0.0,9.0,0.0,0.0,Austria,0,3,16,2,3
2021,9,11,8.0,10.0,30.0,0.0,6.0,44.0,0.0,Austria,0,3,17,2,3
2021,9,19,19.0,18.0,0.0,0.0,10.0,0.0,0.0,Austria,0,3,18,2,3
2021,9,20,20.0,19.0,0.0,0.0,10.0,0.0,0.0,Austria,0,3,19,2,3
2021,9,17,17.0,13.0,12.0,0.0,7.0,32.0,0.0,Austria,0,3,20,2,3
2021,10,2,1.0,2.0,177.0,4.0,2.0,285.0,4.0,UK,1,0,1,32,0
2021,10,4,4.0,6.0,80.0,0.0,4.0,148.0,0.0,UK,1,1,2,32,1
2021,10,3,3.0,4.0,108.0,0.0,2.0,285.0,4.0,UK,1,1,3,32,1
2021,10,5,6.0,3.0,113.0,0.0,3.0,163.0,0.0,UK,0,2,4,32,2
2021,10,6,7.0,8.0,50.0,0.0,3.0,163.0,0.0,UK,0,2,5,32,2
2021,10,10,9.0,7.0,68.0,0.0,4.0,148.0,0.0,UK,0,2,6,32,2
2021,10,7,11.0,11.0,26.0,0.0,7.0,40.0,0.0,UK,0,2,7,32,2
2021,10,14,15.0,12.0,18.0,0.0,6.0,48.0,0.0,UK,0,2,8,32,2
2021,10,9,13.0,13.0,14.0,0.0,7.0,40.0,0.0,UK,0,2,9,32,2
2021,10,16,16.0,14.0,10.0,0.0,5.0,49.0,0.0,UK,0,2,10,32,2
2021,10,11,12.0,9.0,39.0,0.0,5.0,49.0,0.0,UK,0,3,11,32,3
2021,10,12,8.0,17.0,0.0,0.0,9.0,0.0,0.0,UK,0,3,12,32,3
2021,10,15,14.0,16.0,1.0,0.0,8.0,2.0,0.0,UK,0,3,13,32,3
2021,10,17,18.0,19.0,0.0,0.0,9.0,0.0,0.0,UK,0,3,14,32,3
2021,10,13,17.0,15.0,1.0,0.0,8.0,2.0,0.0,UK,0,3,15,32,3
2021,10,0,5.0,5.0,104.0,1.0,1.0,289.0,6.0,UK,0,3,16,32,3
2021,10,19,20.0,20.0,0.0,0.0,10.0,0.0,0.0,UK,0,3,17,32,3
2021,10,18,19.0,18.0,0.0,0.0,10.0,0.0,0.0,UK,0,3,18,32,3
2021,10,8,10.0,10.0,30.0,0.0,6.0,48.0,0.0,UK,0,3,19,32,3
2021,10,1,2.0,1.0,185.0,5.0,1.0,289.0,6.0,UK,0,3,20,32,3
2021,11,8,8.0,10.0,39.0,1.0,5.0,77.0,1.0,Hungary,1,0,1,11,0
2021,11,1,1.0,1.0,195.0,4.0,1.0,303.0,4.0,Hungary,1,1,2,11,1
2021,11,15,15.0,6.0,83.0,0.0,3.0,163.0,0.0,Hungary,1,1,3,11,1
2021,11,9,9.0,11.0,38.0,0.0,5.0,77.0,1.0,Hungary,0,2,4,11,2
2021,11,5,5.0,8.0,50.0,0.0,6.0,68.0,0.0,Hungary,0,2,5,11,2
2021,11,16,16.0,13.0,18.0,0.0,6.0,68.0,0.0,Hungary,0,2,6,11,2
2021,11,18,18.0,15.0,6.0,0.0,8.0,10.0,0.0,Hungary,0,2,7,11,2
2021,11,17,17.0,16.0,4.0,0.0,8.0,10.0,0.0,Hungary,0,2,8,11,2
2021,11,3,3.0,2.0,187.0,5.0,2.0,291.0,6.0,Hungary,0,2,9,11,2
2021,11,13,13.0,17.0,2.0,0.0,9.0,3.0,0.0,Hungary,0,2,10,11,2
2021,11,11,11.0,9.0,50.0,0.0,4.0,163.0,0.0,Hungary,0,3,11,11,3
2021,11,20,20.0,19.0,0.0,0.0,10.0,0.0,0.0,Hungary,0,3,12,11,3
2021,11,0,14.0,18.0,1.0,0.0,9.0,3.0,0.0,Hungary,0,3,13,11,3
2021,11,19,19.0,20.0,0.0,0.0,10.0,0.0,0.0,Hungary,0,3,14,11,3
2021,11,6,6.0,3.0,113.0,0.0,4.0,163.0,0.0,Hungary,0,3,15,11,3
2021,11,2,2.0,4.0,108.0,0.0,1.0,303.0,4.0,Hungary,0,3,16,11,3
2021,11,4,4.0,5.0,104.0,1.0,2.0,291.0,6.0,Hungary,0,3,17,11,3
2021,11,7,7.0,7.0,80.0,0.0,3.0,163.0,0.0,Hungary,0,3,18,11,3
2021,11,12,12.0,14.0,18.0,0.0,7.0,48.0,0.0,Hungary,0,3,19,11,3
2021,11,10,10.0,12.0,30.0,0.0,7.0,48.0,0.0,Hungary,0,3,20,11,3
2021,12,1,1.0,2.0,199.5,6.0,2.0,303.5,7.0,Belgium,1,0,1,5,0
2021,12,2,2.0,15.0,13.0,0.0,8.0,20.0,0.0,Belgium,1,1,2,5,1
2021,12,3,3.0,1.0,202.5,4.0,1.0,310.5,4.0,Belgium,1,1,3,5,1
2021,12,4,4.0,8.0,56.0,0.0,3.0,169.0,0.0,Belgium,0,2,4,5,2
2021,12,5,5.0,12.0,35.0,0.0,7.0,53.0,0.0,Belgium,0,2,5,5,2
2021,12,6,6.0,9.0,54.0,0.0,6.0,72.0,0.0,Belgium,0,2,6,5,2
2021,12,8,9.0,10.0,42.0,1.0,5.0,80.0,1.0,Belgium,0,2,7,5,2
2021,12,9,11.0,7.0,82.0,0.0,4.0,165.5,0.0,Belgium,0,2,8,5,2
2021,12,10,12.0,16.0,7.0,0.0,8.0,20.0,0.0,Belgium,0,2,9,5,2
2021,12,11,13.0,6.0,83.5,0.0,4.0,165.5,0.0,Belgium,0,2,10,5,2
2021,12,12,14.0,11.0,38.0,0.0,5.0,80.0,1.0,Belgium,0,3,11,5,3
2021,12,13,8.0,4.0,108.0,0.0,1.0,310.5,4.0,Belgium,0,3,12,5,3
2021,12,14,16.0,18.0,1.0,0.0,9.0,3.0,0.0,Belgium,0,3,13,5,3
2021,12,15,10.0,3.0,113.0,0.0,3.0,169.0,0.0,Belgium,0,3,14,5,3
2021,12,16,17.0,13.0,18.0,0.0,6.0,72.0,0.0,Belgium,0,3,15,5,3
2021,12,17,18.0,19.0,0.0,0.0,10.0,0.0,0.0,Belgium,0,3,16,5,3
2021,12,18,20.0,20.0,0.0,0.0,10.0,0.0,0.0,Belgium,0,3,17,5,3
2021,12,0,19.0,17.0,2.0,0.0,9.0,3.0,0.0,Belgium,0,3,18,5,3
2021,12,0,7.0,5.0,104.0,1.0,2.0,303.5,7.0,Belgium,0,3,19,5,3
2021,12,19,15.0,14.0,18.0,0.0,7.0,53.0,0.0,Belgium,0,3,20,5,3
2021,13,1,1.0,1.0,224.5,7.0,2.0,332.5,8.0,Netherlands,1,0,1,20,0
2021,13,2,2.0,2.0,221.5,4.0,1.0,344.5,4.0,Netherlands,1,1,2,20,1
2021,13,3,3.0,3.0,123.0,0.0,1.0,344.5,4.0,Netherlands,1,1,3,20,1
2021,13,4,4.0,8.0,66.0,0.0,6.0,84.0,0.0,Netherlands,0,2,4,20,2
2021,13,5,5.0,6.0,92.0,0.0,3.0,181.5,0.0,Netherlands,0,2,5,20,2
2021,13,9,9.0,10.0,46.0,0.0,5.0,90.0,1.0,Netherlands,0,2,6,20,2
2021,13,6,6.0,7.0,89.5,0.0,3.0,181.5,0.0,Netherlands,0,2,7,20,2
2021,13,0,16.0,5.0,108.0,1.0,2.0,332.5,8.0,Netherlands,0,2,8,20,2
2021,13,8,8.0,11.0,44.0,1.0,5.0,90.0,1.0,Netherlands,0,2,9,20,2
2021,13,13,13.0,4.0,114.0,0.0,4.0,170.0,0.0,Netherlands,0,2,10,20,2
2021,13,10,10.0,9.0,56.0,0.0,4.0,170.0,0.0,Netherlands,0,3,11,20,3
2021,13,12,12.0,14.0,18.0,0.0,7.0,53.0,0.0,Netherlands,0,3,12,20,3
2021,13,15,17.0,12.0,35.0,0.0,7.0,53.0,0.0,Netherlands,0,3,13,20,3
2021,13,7,7.0,18.0,1.0,0.0,9.0,3.0,0.0,Netherlands,0,3,14,20,3
2021,13,16,18.0,21.0,0.0,0.0,9.0,3.0,0.0,Netherlands,0,3,15,20,3
2021,13,0,14.0,16.0,7.0,0.0,8.0,20.0,0.0,Netherlands,0,3,16,20,3
2021,13,11,11.0,15.0,13.0,0.0,8.0,20.0,0.0,Netherlands,0,3,17,20,3
2021,13,17,19.0,19.0,0.0,0.0,10.0,0.0,0.0,Netherlands,0,3,18,20,3
2021,13,14,15.0,13.0,18.0,0.0,6.0,84.0,0.0,Netherlands,0,3,19,20,3
2021,13,18,20.0,20.0,0.0,0.0,10.0,0.0,0.0,Netherlands,0,3,20,20,3
2021,14,2,5.0,8.0,83.0,1.0,3.0,215.0,1.0,Italy,1,0,1,13,0
2021,14,3,4.0,4.0,132.0,0.0,3.0,215.0,1.0,Italy,1,1,2,13,1
2021,14,19,1.0,3.0,141.0,0.0,1.0,362.5,4.0,Italy,1,1,3,13,1
2021,14,5,8.0,6.0,104.0,0.0,4.0,201.5,0.0,Italy,0,2,4,13,2
2021,14,8,9.0,5.0,118.0,1.0,2.0,344.5,8.0,Italy,0,2,5,13,2
2021,14,6,7.0,7.0,97.5,0.0,4.0,201.5,0.0,Italy,0,2,6,13,2
2021,14,9,12.0,13.0,24.0,0.0,7.0,59.0,0.0,Italy,0,2,7,13,2
2021,14,10,13.0,10.0,50.0,0.0,5.0,95.0,1.0,Italy,0,2,8,13,2
2021,14,14,15.0,15.0,15.0,0.0,8.0,22.0,0.0,Italy,0,2,9,13,2
2021,14,12,14.0,11.0,45.0,1.0,5.0,95.0,1.0,Italy,0,2,10,13,2
2021,14,13,16.0,16.0,7.0,0.0,8.0,22.0,0.0,Italy,0,3,11,13,3
2021,14,11,11.0,12.0,35.0,0.0,7.0,59.0,0.0,Italy,0,3,12,13,3
2021,14,7,10.0,18.0,1.0,0.0,9.0,3.0,0.0,Italy,0,3,13,13,3
2021,14,17,19.0,20.0,0.0,0.0,9.0,3.0,0.0,Italy,0,3,14,13,3
2021,14,18,18.0,19.0,0.0,0.0,10.0,0.0,0.0,Italy,0,3,15,13,3
2021,14,16,20.0,21.0,0.0,0.0,10.0,0.0,0.0,Italy,0,3,16,13,3
2021,14,4,2.0,2.0,221.5,4.0,1.0,362.5,4.0,Italy,0,3,17,13,3
2021,14,1,3.0,1.0,226.5,7.0,2.0,344.5,8.0,Italy,0,3,18,13,3
2021,14,0,6.0,9.0,66.0,0.0,6.0,84.0,0.0,Italy,0,3,19,13,3
2021,14,0,17.0,14.0,18.0,0.0,6.0,84.0,0.0,Italy,0,3,20,13,3
2021,15,4,4.0,1.0,246.5,5.0,1.0,397.5,5.0,Russia,1,0,1,23,0
2021,15,20,20.0,2.0,244.5,7.0,2.0,364.5,8.0,Russia,1,1,2,23,1
2021,15,2,2.0,6.0,112.5,0.0,4.0,216.5,0.0,Russia,1,1,3,23,1
2021,15,5,5.0,8.0,95.0,1.0,3.0,234.0,1.0,Russia,0,2,4,23,2
2021,15,16,7.0,3.0,151.0,0.0,1.0,397.5,5.0,Russia,0,2,5,23,2
2021,15,6,6.0,10.0,58.0,0.0,5.0,103.0,1.0,Russia,0,2,6,23,2
2021,15,1,1.0,4.0,139.0,0.0,3.0,234.0,1.0,Russia,0,2,7,23,2
2021,15,13,16.0,17.0,6.0,0.0,9.0,7.0,0.0,Russia,0,2,8,23,2
2021,15,8,9.0,5.0,120.0,1.0,2.0,364.5,8.0,Russia,0,2,9,23,2
2021,15,3,3.0,15.0,16.0,0.0,8.0,23.0,0.0,Russia,0,2,10,23,2
2021,15,7,8.0,13.0,24.0,0.0,7.0,59.0,0.0,Russia,0,3,11,23,3
2021,15,10,11.0,12.0,35.0,0.0,7.0,59.0,0.0,Russia,0,3,12,23,3
2021,15,11,12.0,9.0,66.0,0.0,6.0,84.0,0.0,Russia,0,3,13,23,3
2021,15,9,10.0,11.0,45.0,1.0,5.0,103.0,1.0,Russia,0,3,14,23,3
2021,15,19,15.0,7.0,104.0,0.0,4.0,216.5,0.0,Russia,0,3,15,23,3
2021,15,17,18.0,18.0,1.0,0.0,9.0,7.0,0.0,Russia,0,3,16,23,3
2021,15,12,13.0,14.0,18.0,0.0,6.0,84.0,0.0,Russia,0,3,17,23,3
2021,15,15,19.0,21.0,0.0,0.0,10.0,0.0,0.0,Russia,0,3,18,23,3
2021,15,18,14.0,16.0,7.0,0.0,8.0,23.0,0.0,Russia,0,3,19,23,3
2021,15,14,17.0,19.0,0.0,0.0,10.0,0.0,0.0,Russia,0,3,20,23,3
2021,16,1,2.0,3.0,177.0,1.0,1.0,433.5,6.0,Turkey,1,0,1,30,0
2021,16,2,3.0,1.0,262.5,7.0,2.0,397.5,8.0,Turkey,1,1,2,30,1
2021,16,6,7.0,5.0,135.0,1.0,2.0,397.5,8.0,Turkey,1,1,3,30,1
2021,16,3,4.0,7.0,116.0,0.0,4.0,232.5,0.0,Turkey,0,2,4,30,2
2021,16,11,1.0,2.0,256.5,5.0,1.0,433.5,6.0,Turkey,0,2,5,30,2
2021,16,4,5.0,9.0,74.0,0.0,6.0,92.0,0.0,Turkey,0,2,6,30,2
2021,16,7,8.0,4.0,145.0,0.0,3.0,240.0,1.0,Turkey,0,2,7,30,2
2021,16,19,15.0,6.0,116.5,0.0,4.0,232.5,0.0,Turkey,0,2,8,30,2
2021,16,8,9.0,13.0,26.0,0.0,7.0,61.0,0.0,Turkey,0,2,9,30,2
2021,16,12,12.0,11.0,46.0,1.0,5.0,104.0,1.0,Turkey,0,2,10,30,2
2021,16,16,18.0,18.0,1.0,0.0,9.0,7.0,0.0,Turkey,0,3,11,30,3
2021,16,17,19.0,17.0,6.0,0.0,9.0,7.0,0.0,Turkey,0,3,12,30,3
2021,16,20,16.0,8.0,95.0,1.0,3.0,240.0,1.0,Turkey,0,3,13,30,3
2021,16,9,10.0,14.0,18.0,0.0,6.0,92.0,0.0,Turkey,0,3,14,30,3
2021,16,13,13.0,15.0,16.0,0.0,8.0,23.0,0.0,Turkey,0,3,15,30,3
2021,16,5,6.0,10.0,58.0,0.0,5.0,104.0,1.0,Turkey,0,3,16,30,3
2021,16,15,17.0,16.0,7.0,0.0,8.0,23.0,0.0,Turkey,0,3,17,30,3
2021,16,10,11.0,12.0,35.0,0.0,7.0,61.0,0.0,Turkey,0,3,18,30,3
2021,16,14,14.0,19.0,0.0,0.0,10.0,0.0,0.0,Turkey,0,3,19,30,3
2021,16,18,20.0,21.0,0.0,0.0,10.0,0.0,0.0,Turkey,0,3,20,30,3
2021,17,1,1.0,1.0,287.5,8.0,2.0,437.5,9.0,USA,1,0,1,33,0
2021,17,2,2.0,2.0,275.5,5.0,1.0,460.5,6.0,USA,1,1,2,33,1
2021,17,3,3.0,4.0,150.0,1.0,2.0,437.5,9.0,USA,1,1,3,33,1
2021,17,4,5.0,6.0,128.0,0.0,4.0,250.5,0.0,USA,0,2,4,33,2
2021,17,6,7.0,8.0,105.0,1.0,3.0,254.0,1.0,USA,0,2,5,33,2
2021,17,9,4.0,3.0,185.0,1.0,1.0,460.5,6.0,USA,0,2,6,33,2
2021,17,5,6.0,7.0,122.5,0.0,4.0,250.5,0.0,USA,0,2,7,33,2
2021,17,7,8.0,5.0,149.0,0.0,3.0,254.0,1.0,USA,0,2,8,33,2
2021,17,10,10.0,14.0,20.0,0.0,6.0,94.0,0.0,USA,0,2,9,33,2
2021,17,18,12.0,12.0,36.0,0.0,7.0,62.0,0.0,USA,0,2,10,33,2
2021,17,12,13.0,18.0,1.0,0.0,9.0,7.0,0.0,USA,0,3,11,33,3
2021,17,13,16.0,13.0,26.0,0.0,7.0,62.0,0.0,USA,0,3,12,33,3
2021,17,15,18.0,17.0,6.0,0.0,9.0,7.0,0.0,USA,0,3,13,33,3
2021,17,20,15.0,15.0,16.0,0.0,8.0,23.0,0.0,USA,0,3,14,33,3
2021,17,14,17.0,16.0,7.0,0.0,8.0,23.0,0.0,USA,0,3,15,33,3
2021,17,16,19.0,19.0,0.0,0.0,10.0,0.0,0.0,USA,0,3,16,33,3
2021,17,17,20.0,21.0,0.0,0.0,10.0,0.0,0.0,USA,0,3,17,33,3
2021,17,19,14.0,10.0,58.0,0.0,5.0,104.0,1.0,USA,0,3,18,33,3
2021,17,11,11.0,11.0,46.0,1.0,5.0,104.0,1.0,USA,0,3,19,33,3
2021,17,8,9.0,9.0,74.0,0.0,6.0,94.0,0.0,USA,0,3,20,33,3
2021,18,3,3.0,1.0,312.5,9.0,2.0,477.5,10.0,Mexico,1,0,1,17,0
2021,18,2,2.0,2.0,293.5,5.0,1.0,478.5,6.0,Mexico,1,1,2,17,1
2021,18,4,4.0,4.0,165.0,1.0,2.0,477.5,10.0,Mexico,1,1,3,17,1
2021,18,5,5.0,9.0,86.0,0.0,6.0,106.0,0.0,Mexico,0,2,4,17,2
2021,18,8,8.0,6.0,138.0,0.0,3.0,268.5,0.0,Mexico,0,2,5,17,2
2021,18,6,6.0,7.0,130.5,0.0,3.0,268.5,0.0,Mexico,0,2,6,17,2
2021,18,9,11.0,12.0,42.0,0.0,7.0,68.0,0.0,Mexico,0,2,7,17,2
2021,18,10,12.0,16.0,10.0,0.0,9.0,11.0,0.0,Mexico,0,2,8,17,2
2021,18,12,16.0,10.0,60.0,0.0,5.0,106.0,1.0,Mexico,0,2,9,17,2
2021,18,18,10.0,5.0,150.0,0.0,4.0,255.0,1.0,Mexico,0,2,10,17,2
2021,18,11,14.0,18.0,1.0,0.0,9.0,11.0,0.0,Mexico,0,3,11,17,3
2021,18,7,7.0,8.0,105.0,1.0,4.0,255.0,1.0,Mexico,0,3,12,17,3
2021,18,19,15.0,11.0,46.0,1.0,5.0,106.0,1.0,Mexico,0,3,13,17,3
2021,18,20,20.0,13.0,26.0,0.0,7.0,68.0,0.0,Mexico,0,3,14,17,3
2021,18,1,1.0,3.0,185.0,1.0,1.0,478.5,6.0,Mexico,0,3,15,17,3
2021,18,16,13.0,15.0,16.0,0.0,8.0,23.0,0.0,Mexico,0,3,16,17,3
2021,18,13,17.0,17.0,7.0,0.0,8.0,23.0,0.0,Mexico,0,3,17,17,3
2021,18,15,19.0,21.0,0.0,0.0,10.0,0.0,0.0,Mexico,0,3,18,17,3
2021,18,14,18.0,19.0,0.0,0.0,10.0,0.0,0.0,Mexico,0,3,19,17,3
2021,18,17,9.0,14.0,20.0,0.0,6.0,106.0,0.0,Mexico,0,3,20,17,3
2021,19,10,1.0,2.0,318.5,6.0,1.0,521.5,7.0,Brazil,1,0,1,6,0
2021,19,2,2.0,1.0,332.5,9.0,2.0,510.5,10.0,Brazil,1,1,2,6,1
2021,19,1,3.0,3.0,203.0,1.0,1.0,521.5,7.0,Brazil,1,1,3,6,1
2021,19,4,4.0,4.0,178.0,1.0,2.0,510.5,10.0,Brazil,0,2,4,6,2
2021,19,6,7.0,6.0,148.0,0.0,3.0,287.5,0.0,Brazil,0,2,5,6,2
2021,19,3,6.0,7.0,139.5,0.0,3.0,287.5,0.0,Brazil,0,2,6,6,2
2021,19,7,5.0,9.0,92.0,0.0,6.0,112.0,0.0,Brazil,0,2,7,6,2
2021,19,8,11.0,11.0,50.0,1.0,5.0,112.0,1.0,Brazil,0,2,8,6,2
2021,19,12,10.0,10.0,62.0,0.0,5.0,112.0,1.0,Brazil,0,2,9,6,2
2021,19,5,8.0,5.0,151.0,0.0,4.0,256.0,1.0,Brazil,0,2,10,6,2
2021,19,9,12.0,12.0,42.0,0.0,7.0,68.0,0.0,Brazil,0,3,11,6,3
2021,19,0,14.0,16.0,10.0,0.0,9.0,11.0,0.0,Brazil,0,3,12,6,3
2021,19,17,18.0,15.0,16.0,0.0,8.0,23.0,0.0,Brazil,0,3,13,6,3
2021,19,13,15.0,18.0,1.0,0.0,9.0,11.0,0.0,Brazil,0,3,14,6,3
2021,19,15,13.0,14.0,20.0,0.0,6.0,112.0,0.0,Brazil,0,3,15,6,3
2021,19,16,17.0,17.0,7.0,0.0,8.0,23.0,0.0,Brazil,0,3,16,6,3
2021,19,19,20.0,21.0,0.0,0.0,10.0,0.0,0.0,Brazil,0,3,17,6,3
2021,19,18,19.0,19.0,0.0,0.0,10.0,0.0,0.0,Brazil,0,3,18,6,3
2021,19,11,9.0,8.0,105.0,1.0,4.0,256.0,1.0,Brazil,0,3,19,6,3
2021,19,14,16.0,13.0,26.0,0.0,7.0,68.0,0.0,Brazil,0,3,20,6,3
2021,20,1,1.0,2.0,343.5,7.0,1.0,546.5,8.0,Qatar,1,0,1,22,0
2021,20,7,2.0,1.0,351.5,9.0,2.0,541.5,10.0,Qatar,1,1,2,22,1
2021,20,3,5.0,10.0,77.0,0.0,5.0,137.0,1.0,Qatar,1,1,3,22,1
2021,20,11,11.0,4.0,190.0,1.0,2.0,541.5,10.0,Qatar,0,2,4,22,2
2021,20,9,9.0,11.0,60.0,1.0,5.0,137.0,1.0,Qatar,0,2,5,22,2
2021,20,12,12.0,13.0,34.0,0.0,7.0,77.0,0.0,Qatar,0,2,6,22,2
2021,20,5,7.0,7.0,145.5,0.0,3.0,297.5,0.0,Qatar,0,2,7,22,2
2021,20,13,13.0,6.0,152.0,0.0,3.0,297.5,0.0,Qatar,0,2,8,22,2
2021,20,4,6.0,5.0,153.0,0.0,4.0,258.0,1.0,Qatar,0,2,9,22,2
2021,20,10,10.0,12.0,43.0,0.0,7.0,77.0,0.0,Qatar,0,2,10,22,2
2021,20,2,4.0,9.0,92.0,0.0,6.0,112.0,0.0,Qatar,0,3,11,22,3
2021,20,14,14.0,8.0,105.0,1.0,4.0,258.0,1.0,Qatar,0,3,12,22,3
2021,20,8,8.0,14.0,20.0,0.0,6.0,112.0,0.0,Qatar,0,3,13,22,3
2021,20,16,16.0,16.0,10.0,0.0,9.0,11.0,0.0,Qatar,0,3,14,22,3
